text,type,gemini,deepseek,kimi
输出门,组件,0,1,0
输油管堵塞,故障,0,1,0
输油管扭折堵塞,故障,1,1,0
输油管连接不牢固或松脱,故障,0,1,0
辨识模型,模型,1,0,0
边界扫描技术,技术,1,2,2
边界扫描测试,技术,1,0,0
达到更好的拟合效果,研究结果,1,0,0
达特茅斯会议,entity,0,1,0
迁移学习,技术,0,0,2
迁移学习,方法,2,1,0
迁移学习,算法,2,4,1
迁移学习的支持向量机,模型,1,0,0
迁移学习的极限学习机,模型,1,0,0
迁移成分分析,算法,0,1,0
迁移精度,性能指标,1,1,0
过冲现象,性能指标,0,1,0
过冲现象,现象,0,0,1
过拟合,性能指标,1,0,0
过拟合,研究问题,1,0,0
过拟合,问题,2,0,0
过拟合效果,性能指标,0,1,0
过渡态,发动机状态,0,1,0
过渡态故障诊断,技术,1,1,0
过渡态模型,模型,0,1,0
过渡态气路故障诊断,方法,1,0,0
过热,故障模式,0,1,0
过程的神经网络,模型,1,0,0
过程监控,过程,0,1,0
过程神经网络,模型,1,0,0
过程神经网络法,方法,0,1,0
运-7,飞机型号,0,0,1
运-8,飞机型号,0,0,1
运算时间,性能指标,1,0,0
运营可靠性数据,数据,1,0,0
运营可靠性数据,数据源,0,1,0
运营可靠性数据,数据类型,0,0,1
运营成本,性能指标,1,1,0
运营成本降低20%,研究结果,1,0,0
运行时蓝图,技术,0,0,1
运行时蓝图,概念,1,0,0
运行时蓝图,系统,0,1,0
运行环境影响因子,特征,1,0,0
运行环境影响因子,输入向量,0,1,0
运行维护数据,数据,1,0,0
运行维护数据,数据源,0,1,0
运行维护数据,数据类型,0,0,1
运载器故障诊断系统,系统,1,0,0
运载器综合健康管理,模型,1,0,0
运载工具健康监测,技术,0,1,0
运载工具健康监测（Vehicle Health Monitoring，VHM）,技术,0,0,1
近场扫描测试,技术,1,0,0
近端梯度算法,算法,0,1,0
近端算子,函数,0,1,0
近远场传递关系,理论,1,0,0
进化傅里叶变换算法,算法,1,1,0
进化神经网络,模型,1,0,0
进化神经网络,算法,0,1,0
进化计算理论,理论,1,0,0
进口压力,参数,0,1,0
进口压力（P2A）,参数,0,0,1
进口总温,参数,0,1,0
进气温度、滑油进油温度、滑油回油温度、轴承温度等,参数,0,0,1
进气碎屑检测系统(IDMS),系统,1,0,0
远程多路复合器,设备,0,1,0
远程实时监控系统,系统,0,0,1
远程故障诊断,技术,0,0,1
远程终端,组件,0,1,0
远程诊断,过程,0,1,0
连接(CN),组成部分,1,0,0
连接,组件,0,1,0
连接,连接,0,0,1
连接件,研究对象,1,0,0
连接件疲劳寿命的预测方法,方法,1,0,0
迟滞时间,性能指标,1,0,0
迭代图像配准技术,技术,0,0,1
迭代软阈值算法(ISTA),算法,1,0,0
迭代软阈值算法,算法,0,1,0
退化模型,模型,0,0,1
退化趋势差异大,研究问题,1,0,0
退化量分布,方法,0,1,0
退化量分布法,算法,0,0,1
适应度函数,函数,2,1,0
适应性检验,方法,0,1,0
适用于中短期预测,研究结果,0,0,1
适航规范,政策,0,0,1
适航认证,概念,1,0,0
逆变器,设备,0,1,0
逆向传输（BP）网络,模型,1,0,0
逆循环方法,算法,0,1,0
逆模型,模型,1,1,1
逆模型在线辨识,方法,1,0,0
逆模型在线辨识,算法,0,1,0
逆流阀故障,故障模式,1,1,0
逆跟踪修正系统,模型,1,0,0
逆跟踪控制,方法,1,0,0
逆跟踪控制,算法,0,0,1
逆跟踪控制系统,系统,0,1,0
选择阀开口不足故障、作动筒内漏故障和液压泵内漏,故障类型,0,0,1
透明供应链,技术,1,1,0
递归最小二乘,算法,0,1,1
递归最小二乘,算法/模型,1,0,0
递归滤波器方法,方法,1,1,0
递归特征消除,算法,1,1,0
递归神经网络,模型,2,0,0
递归神经网络（RNN）,算法,0,0,1
递推式最小二乘支持向量机,算法,1,0,0
递推贝叶斯估计,方法,1,0,0
通信,技术,0,1,1
通信与网络标准,文档,0,0,1
通信传输模块,模块,0,1,0
通信导航功能,功能,0,1,0
通信报文寻址系统,系统,0,0,1
通信检测仪,设备,0,1,0
通信系统,系统,1,1,0
通信网络支持包,组件,0,1,0
通用功能模块,模块,0,1,0
通用功能模块,组件,0,1,0
通用功能模块标准,文档,0,0,1
通用功能模块（Common Function Module, CFM）,组件,0,0,1
通用发动机公司,机构,1,0,0
通用型机载采集与记录系统,技术,0,0,1
通用射频电路模块自动测试设备,设备,1,1,0
通用性,概念,0,1,0
通用性强,发展趋势,1,0,0
通用电气,公司,0,0,1
通用电气公司,公司,0,1,1
通用电气公司,组织,1,0,0
通用电气公司（GE）,机构,1,0,0
通用系统管理(GSM),软件,1,0,0
通用系统管理,技术,0,0,1
通用系统管理,系统,0,1,0
通用系统管理,组件,1,0,0
通用系统管理健康监控器,服务,0,1,0
通用系统管理模型,模型,1,0,0
通用细化的EHM系统功能架构,架构,1,0,0
通航飞机起落架系统故障频率预测模型,模型,1,0,0
通讯系统,系统,0,1,0
通过增加约束的方式使得利用SMO算法对模型进行求解,研究结果,0,0,1
通风子系统模型,模型,1,1,1
速度,参数,0,2,0
速率检验,方法,0,1,0
逻辑体系架构,架构,1,0,0
逻辑决断图,方法,0,1,0
逻辑决断图法,方法,1,0,0
逻辑决断图法,算法,0,0,1
逻辑决断法,方法,1,0,0
逻辑回归,方法,0,1,0
逻辑回归,模型,1,0,0
逻辑回归,算法,1,1,1
逻辑图,模型,1,1,1
逻辑接口,组件,0,1,0
逻辑推理,方法,1,1,0
逻辑推理,模型,0,0,1
遗传神经网络,模型,2,1,1
遗传神经网络,算法,1,2,2
遗传神经网络可在故障发生前实现故障预测,研究结果,1,0,0
遗传神经网络预测精度显著提高,研究结果,0,0,1
遗传算法,技术,0,0,1
遗传算法,方法,0,1,1
遗传算法,算法,15,12,7
遗传算法优化,方法,0,1,0
遗传算法优化的BP神经网络,算法,0,0,1
遗传算法优化的反向传播(BP)神经网络,模型,1,0,0
遗传算法优化的最小二乘支持向量回归模型,模型,1,0,0
遗传算法（GA）,算法,1,0,0
遗忘门,组件,0,1,0
遥测战备器材预测/诊断系统 (RRAPDS),模型,1,0,0
遥测战备器材预测/诊断系统,系统,0,1,1
避免了88%的非计划维修事件,研究结果,1,0,0
邱雷,人物,0,1,0
邻近保持嵌入,算法,0,1,0
邻近保持投影,算法,0,1,0
部件,设备,0,1,0
部件健康参数,参数,0,0,1
部件故障,故障类型,0,1,0
部件故障预测与机队风险评估模型,模型,1,0,0
部件模态综合法(CMS),算法,0,1,0
部件模态综合法,算法,1,0,0
部件状况监测系统,技术,0,0,1
部长,职位,1,0,0
郭丞皓,人物,0,1,0
配合间隙,参数,1,0,1
配电管理,功能,1,0,0
配电系统,系统,1,1,0
配置管理,技术,0,0,1
配置管理,管理,0,2,0
配置管理,组件,1,1,0
配置管理器,系统,0,1,0
采用epsilon_SVR类型和RBF核函数，相关系数大同时总体误差要小一些,研究结果,1,0,0
采用贝叶斯网络进行正向推理实现故障诊断，进行反向推理实现故障部件定位,研究结果,0,0,1
重复故障库,数据,1,0,0
重复故障库,数据库,1,0,0
重心过载,参数,0,1,0
重新设计燃烧室后每次飞行风险为0.912×10^-9,研究结果,0,0,1
重构成功率,参数,0,1,1
重构成功率,性能指标,1,0,0
重构损失,函数,0,1,0
重要性重采样,算法,1,0,0
重量,性能指标,1,1,1
量子粒子群优化算法 (QPSO),算法,1,0,0
量子粒子群优化算法,算法,0,1,1
金属材料,材料,0,1,0
鉴别器,组件,1,0,0
鉴别器,网络,0,1,0
钛合金,材料,0,1,0
钟咏兵,作者,0,0,1
铜鸟试验台,设备,0,1,0
铜鸟（Copper bird）试验台,设备,1,0,0
铝合金,材料,0,1,0
锂离子电池,设备,0,1,0
锂离子航空蓄电池,产品,0,1,0
锐拓集团,机构,1,0,0
错接故障,故障类型,0,1,0
键合图,方法,0,1,0
键合图模型,模型,1,0,0
镜像延拓法,技术,0,1,0
镜像延拓法,算法,1,0,0
长期短期记忆(LSTM)模型,模型,1,0,0
长期趋势项,数据,1,0,0
长短时记忆神经网络(LSTM),模型,1,0,0
长短时记忆神经网络,算法,1,0,0
长短时记忆网络,模型,1,0,0
长短时记忆网络,算法,0,0,1
长短期记忆(LSTM)网络,模型,1,0,0
长短期记忆,算法,0,0,1
长短期记忆人工神经网络,模型,0,1,0
长短期记忆神经网络,模型,1,0,0
长短期记忆神经网络,算法,0,1,1
长短期记忆网络 (LSTM),模型,1,0,0
长短期记忆网络(LSTM),模型,1,0,0
长短期记忆网络,算法,0,2,0
长短期记忆网络算法(LSTM),算法,1,0,0
长短期记忆网络自编码器(Long- Short Term Memory- Autoencoder,LSTM- AE),模型,1,0,0
长短期记忆网络（LSTM）,算法,0,0,1
长短期记忆递归神经网络(LSTM),模型,1,0,0
长短期记忆（LSTM）神经网络,算法,0,0,1
长短记忆神经网络模型,算法,0,0,1
长短记忆（LSTM）神经网络,算法,1,0,0
门控循环单元（GRU）,模型,1,0,0
闫洪胜,作者,0,0,1
闫洪胜,研究人员,1,0,0
闫洪胜等,研究人员,1,0,0
闭环检测,技术,0,1,1
问卷调查,研究方法,1,0,1
间接法,方法,1,0,0
间歇性故障,故障,0,1,0
间歇故障,故障类型,0,1,0
间歇故障,问题,1,0,0
间隙,参数,0,1,0
阈值THRES.F.D.为1.5,研究结果,0,0,1
阈值为1.5,研究结果,1,0,0
阈值函数,函数,0,1,0
阈值选取原则,方法,0,1,0
队列条形图,方法,0,1,0
队列模式发送,技术,0,0,1
阮文博,作者,0,0,1
防热瓦,部件,1,0,0
防热瓦一维连续热辐射与导热复合传热能量守恒控制方程组,模型,1,0,0
防热瓦温度能准确明显地反映出防热瓦的损伤情况,研究结果,1,0,0
防热系统,模型,0,0,1
防热系统,系统,1,0,0
阴极电流,参数,0,1,0
阴极电流,性能指标,1,0,0
阵列相参宽带测试方案,技术,0,1,1
阵列相参宽度测试方案,方案,1,0,0
阵风,飞机,0,1,0
阵风战斗机,飞机,0,1,0
阶跃故障,故障类型,0,1,0
阿帕奇AH-64D直升机,装备,0,1,1
阿帕奇直升机,装备,1,0,0
阿波罗项目,项目,1,0,0
阿里巴巴,entity,0,1,0
陆清,人物,0,0,1
陈云翔,作者,0,1,0
陈晓明,人物,0,1,1
陈知华,人物,0,1,0
陈肖楠，王奕首，卿新林,作者,0,0,1
陈英民,研究者,0,0,1
陈银超,人物,1,1,1
降低40%以上的成本,研究结果,1,0,0
降低使用与保障费用,成果,0,0,1
降低发动机/飞机运行成本,研究结果,0,1,0
降低发动机全寿命周期费用,研究结果,0,1,0
降低成本,研究结果,0,1,0
降低排故时间,研究结果,1,0,0
降低系统间的耦合性,目标,1,0,0
降低约30%的维修保障费用,研究结果,0,1,0
降低维修成本,目标,0,1,0
降低维修成本,研究结果,1,0,0
降低虚警率,研究,0,1,0
降低设计成本,研究目标,1,0,0
降低误检率,研究结果,0,1,0
降低飞机再次出动执行任务的间隔时间,性能指标,0,0,1
降低飞机再次出动执行任务的间隔时间,研究结果,0,1,0
降噪31分贝,研究结果,1,0,0
降噪自编码神经网络,模型,1,1,0
降噪自编码神经网络方法,算法,0,0,1
降级,研究结果,1,0,0
降级状态,研究结果,0,1,0
限制活门,部件,0,1,0
陕西师范大学计算机科学学院,组织,0,0,1
院长,职位,1,0,0
除噪,应用,1,0,0
陶氏反坦克导弹,装备,0,1,1
随机一致性比率 CR,性能指标,1,0,0
随机抽样,概念,1,0,0
随机损伤模型,方法,0,1,0
随机损伤模型,模型,0,0,1
随机搜索算法,算法,1,0,0
随机斜率/截距模型,算法,0,0,1
随机森林 (RF),模型,1,0,0
随机森林,方法,0,2,0
随机森林,算法,3,1,1
随机森林支持向量回归,算法,1,0,1
随机森林模型,模型,1,0,0
随机森林法,方法,0,1,0
随机森林法,模型,1,0,0
随机森林特征选择算法,算法,1,0,0
随机滤波,算法,0,1,1
随机系数回归模型,算法,0,0,1
随机过程法,算法,0,0,1
隐含层激励函数,函数,1,0,0
隐藏层数,参数,0,1,0
隐藏层数,超参数,1,0,0
隐马尔可夫,算法,1,0,0
隐马尔可夫健康状态评估模型,算法,0,0,1
隐马尔可夫模型 (HMM),模型,1,0,0
隐马尔可夫模型(HMM),模型,1,1,0
隐马尔可夫模型,模型,0,3,0
隐马尔可夫模型,算法,0,1,2
隐马尔可夫模型回归,模型,1,0,0
隐马尔可夫模型（HMM),模型,1,0,0
隐马尔科夫模型,模型,1,1,0
隐马尔科夫模型,算法,0,1,0
隐马尔科夫模型（HMM）,模型,1,0,0
隔离分类率,指标,0,1,0
隔离成功率,参数,0,1,1
隔离成功率,性能指标,1,0,0
隔离率,性能指标,1,1,1
隶属度函数,函数,2,2,1
隼达1000,飞机型号,0,1,0
隼达500,飞机型号,0,1,0
集中式PHM设计方案,方案,1,0,0
集中式体系结构,体系结构,0,1,1
集中式体系结构,系统,1,0,0
集中式控制架构,技术,1,0,0
集中式系统,系统,1,0,0
集体剂量,性能指标,1,0,0
集成产品与过程设计 (IPD),方法,1,0,0
集成产品与过程设计,技术,0,0,1
集成健康管理,技术,0,1,0
集成健康管理和能源负载自适应的智能化控制,技术,0,0,1
集成健康管理系统(Integrated System Health Management，ISHM)架构,架构,1,0,0
集成健康管理系统,系统,0,1,0
集成化,发展趋势,1,0,0
集成化,概念,0,1,0
集成化,研究结果,0,1,0
集成化电力系统,技术,0,0,1
集成学习,算法,1,1,0
集成学习框架,模型,1,1,0
集成学习法,算法,0,0,1
集成学习策略,方法,0,1,0
集成学习算法,算法,1,1,0
集成式方案,架构,0,1,0
集成深度自编码器与极限学习机模型,模型,1,0,0
集成神经网络,模型,1,0,0
集成神经网络,系统,0,1,0
集成系统的健康管理 (ISHM),模型/架构,1,0,0
集成置信规则库,模型,1,1,0
集成置信规则库,算法,0,0,1
集成融合,方法,1,0,0
集成融合,算法,0,1,1
集成飞机健康管理,技术,0,0,1
集成飞机健康管理,系统,1,0,0
集散式体系架构,架构,0,1,0
雨流计数法,算法,1,0,0
零偏减小,性能衰退模式,0,1,0
零偏增大,性能衰退模式,0,1,0
雷达Agent,Agent,0,1,1
雷达信号,parameter,0,1,0
雷达信号,信号,1,0,0
雷达发射机多注速调管,研究对象,1,0,0
雷达发射机高压电源,研究对象,1,0,0
雷达智能BIT中整机性能监测系统,技术,0,0,1
雷达检测仪,设备,0,1,0
雷达检飞,技术,0,0,1
雷达检飞精度,性能指标,1,0,0
雷达辐射源识别专家系统,模型,0,0,1
雷达辐射源识别专家系统中的推理机设计,研究,0,0,1
雷达辐射源识别系统,系统,0,0,1
需加强面向安全保障与实际维修方面的需求,研究结果,0,1,0
需求分析,概念/术语,1,0,0
需求图RD,图,0,1,0
需求图,图表类型,1,0,0
需求重要度,性能指标,1,0,0
需求重要度排序为 CR3 > CR4 > CR5 > CR6,研究结果,1,0,0
霍尼韦尔,公司,1,1,1
霍尼韦尔,机构,0,1,0
霍尼韦尔,组织,0,0,1
霍尼韦尔公司,公司,1,1,1
霍尼韦尔公司,机构,0,1,0
霍尼韦尔公司,组织,1,0,0
霍特林检验,算法,1,1,1
静态故障树,模型,1,0,0
静态状态,状态,0,1,0
静态结构模型,模型,1,0,0
静态重构策略,技术,0,0,1
静态重构策略,概念,1,0,0
静摩擦增大,性能衰退模式,0,1,0
静电互相关灵敏度加权,方法,0,1,0
静电互相关（CC）灵敏度,概念,1,0,0
静电传感器,传感器,1,0,0
静电传感器,概念,0,1,0
静电传感器阵列,传感器,0,1,0
静电传感器阵列（ESA）,传感器,0,0,1
静电传感器阵列（ESA）,模型,1,0,0
静电传感技术,技术,1,0,1
静电层析成像（EST）技术,方法,1,0,0
静电感应,原理,1,0,0
静电感应,技术,0,1,0
静电损伤(ESD),损伤,0,1,0
静电排气碎片检测,技术,0,1,1
静电气路监测法,方法,1,0,0
非传统检测技术,技术,0,1,1
非参数模型,模型,0,1,0
非参数模型法,方法,1,0,0
非周期任务,任务,1,1,0
非实时故障预测,研究阶段,1,0,0
非对称指标,性能指标,1,0,0
非对称评分,性能指标,0,1,1
非对称评分下降71.22%,研究结果,1,1,1
非对称评分函数,性能指标,1,0,0
非法数据输入,技术,0,0,1
非稳态结果平均偏差,性能指标,1,0,0
非线性GPA模型,模型,0,1,0
非线性Wiener过程,模型,0,1,1
非线性动力学系统模型,模型,0,0,1
非线性动力模型,模型,1,0,1
非线性回归模型,模型,0,1,0
非线性回归算法,算法,1,1,0
非线性实时模型,模型,1,1,1
非线性实时模型与卡尔曼滤波器的混合结构,技术,1,0,0
非线性支持向量机,方法,1,0,0
非线性支持向量机,算法,0,0,1
非线性支持向量机模型,模型,0,1,0
非线性映射,研究结果,0,1,0
非线性模型,模型,2,3,0
非线性模型的故障估计精度是线性模型的2.5~37倍,研究结果,1,1,0
非线性气动模型,模型,0,1,1
