semantic_pattern,syntactic_key,display_path,example,path_len,title,subject,object
系统架构 → 提供 → 模式,nummod->dobj->cpm->nn->nn->rcmod->dobj->dep->root->root->dobj->nn,多(nummod) — Agent(dobj) — 的(cpm) — 飞机(nn) — 电源(nn) — 基于(rcmod) — 模型(dobj) — 提出(dep) — 为(root) — 结合(root) — 实例(dobj) — 开发(nn),[多Agent飞机电源PHM系统架构] → [设计开发模式],12,飞机电源多Agent预测与健康管理系统研究,多Agent飞机电源PHM系统架构,设计开发模式
模式 → 用于 → 应用领域,nn->dobj->root->root->prep->pobj->nn->nn,开发(nn) — 实例(dobj) — 结合(root) — 为(root) — 以(prep) — 模型(pobj) — 结构(nn) — 系统(nn),[设计开发模式] → [航空机载设备PHM系统建设],8,飞机电源多Agent预测与健康管理系统研究,设计开发模式,航空机载设备PHM系统建设
系统 → 提供 → 能源,nn->nn->top->root->attr->nn,飞机(nn) — 电源(nn) — 系统(top) — 是(root) — 来源(attr) — 电能(nn),[飞机电源系统] → [电能],6,飞机电源系统故障诊断方法综述及发展趋势,飞机电源系统,电能
系统 → 供给 → 设备,nn->nn->top->root->attr->assmod->nn,飞机(nn) — 电源(nn) — 系统(top) — 是(root) — 来源(attr) — 设备(assmod) — 用电(nn),[飞机电源系统] → [用电设备],7,飞机电源系统故障诊断方法综述及发展趋势,飞机电源系统,用电设备
行业 → 推进 → 技术,amod->nn->nsubj->root->root->top->nn,现代(amod) — 航空(nn) — 工业(nsubj) — 推进(root) — 是(root) — 系统(top) — 飞机(nn),[现代航空工业] → [多电/全电飞机技术],7,飞机电源系统故障诊断方法综述及发展趋势,现代航空工业,多电/全电飞机技术
组件 → 影响 → 系统,dep->nn->assmod->dobj->root->root->top->nn->nn,电(dep) — 电(nn) — 技术(assmod) — 应用(dobj) — 推进(root) — 是(root) — 系统(top) — 飞机(nn) — 电源(nn),[电驱动装置] → [飞机电源系统],9,飞机电源系统故障诊断方法综述及发展趋势,电驱动装置,飞机电源系统
组件 → 影响 → 系统,dep->nn->assmod->dobj->root->root->top->nn->nn,电(dep) — 电(nn) — 技术(assmod) — 应用(dobj) — 推进(root) — 是(root) — 系统(top) — 飞机(nn) — 电源(nn),[电力电子器件] → [飞机电源系统],9,飞机电源系统故障诊断方法综述及发展趋势,电力电子器件,飞机电源系统
技术 → 用于 → 系统,assmod->dobj->root->root->top->nn->nn,技术(assmod) — 应用(dobj) — 推进(root) — 是(root) — 系统(top) — 飞机(nn) — 电源(nn),[故障诊断技术] → [飞机电源系统],7,飞机电源系统故障诊断方法综述及发展趋势,故障诊断技术,飞机电源系统
技术 → 旨在提高 → Performance Metric,nn->nn->assmod->pobj->prep->root->dep->prep->pobj->vmod->dobj->nn->nn,BIT(nn) — 智能(nn) — 技术(assmod) — 现状(pobj) — 对(prep) — 进行(root) — 阐述(dep) — 从(prep) — 方面(pobj) — 提高(vmod) — 效能(dobj) — 故障(nn) — 诊断(nn),[智能BIT] → [故障诊断效能],13,飞机电源系统智能BIT的发展及解决方案,智能BIT,故障诊断效能
技术 → 旨在降低 → Performance Metric,nn->nn->assmod->pobj->prep->root->dep->prep->pobj->vmod->conj->dobj,BIT(nn) — 智能(nn) — 技术(assmod) — 现状(pobj) — 对(prep) — 进行(root) — 阐述(dep) — 从(prep) — 方面(pobj) — 提高(vmod) — 降低(conj) — 虚警率(dobj),[智能BIT] → [虚警率],12,飞机电源系统智能BIT的发展及解决方案,智能BIT,虚警率
方案 → 包含 → 方法,nn->nn->dobj->dep->prep->pobj->vmod->nn->nn->nn,系统(nn) — 解决(nn) — 方案(dobj) — 提出(dep) — 从(prep) — 方面(pobj) — 分析(vmod) — 部件级(nn) — 故障(nn) — 模式(nn),[系统解决方案] → [部件级故障模式分析],10,飞机电源系统智能BIT的发展及解决方案,系统解决方案,部件级故障模式分析
方案 → 包含 → 方法,nn->nn->dobj->dep->prep->pobj->vmod->conj->conj->amod->nn->assmod->assm->nn->nn,系统(nn) — 解决(nn) — 方案(dobj) — 提出(dep) — 从(prep) — 方面(pobj) — 分析(vmod) — 预测(conj) — 方法(conj) — 模糊(amod) — 神经(nn) — 网络(assmod) — 的(assm) — 故障(nn) — 诊断(nn),[系统解决方案] → [模糊神经网络故障诊断方法],15,飞机电源系统智能BIT的发展及解决方案,系统解决方案,模糊神经网络故障诊断方法
方案 → 包含 → 方法,nn->nn->dobj->dep->prep->pobj->vmod->conj->nn->nn,系统(nn) — 解决(nn) — 方案(dobj) — 提出(dep) — 从(prep) — 方面(pobj) — 分析(vmod) — 预测(conj) — 系统级(nn) — 故障(nn),[系统解决方案] → [系统级故障预测],10,飞机电源系统智能BIT的发展及解决方案,系统解决方案,系统级故障预测
方案 → 包含 → 方法,nn->nn->dobj->dep->prep->pobj->vmod->conj->amod->nn->dobj,系统(nn) — 解决(nn) — 方案(dobj) — 提出(dep) — 从(prep) — 方面(pobj) — 分析(vmod) — 构建(conj) — 集成(amod) — 神经(nn) — 网络(dobj),[系统解决方案] → [构建集成神经网络],11,飞机电源系统智能BIT的发展及解决方案,系统解决方案,构建集成神经网络
方案 → 用于发展 → 技术,nn->nn->dobj->dep->root->prep->pobj->assmod->nn->nn->nn->nn->nn,系统(nn) — 解决(nn) — 方案(dobj) — 提出(dep) — 进行(root) — 对(prep) — 现状(pobj) — 技术(assmod) — 系统(nn) — 飞机(nn) — 电源(nn) — 智能(nn) — BIT(nn),[系统解决方案] → [飞机电源系统智能BIT],13,飞机电源系统智能BIT的发展及解决方案,系统解决方案,飞机电源系统智能BIT
方案 → 提高 → 系统属性,nn->nn->dobj->dep->root->dep->prep->pccomp->dobj->assmod->nn->nn->nn->conj,系统(nn) — 解决(nn) — 方案(dobj) — 提出(dep) — 进行(root) — 打下(dep) — 为(prep) — 提高(pccomp) — 研究(dobj) — 维护性(assmod) — 系统(nn) — 飞机(nn) — 电源(nn) — 可靠性(conj),[系统解决方案] → [飞机电源系统可靠性],14,飞机电源系统智能BIT的发展及解决方案,系统解决方案,飞机电源系统可靠性
方案 → 提高 → 系统属性,nn->nn->dobj->dep->root->prep->pobj->assmod->nn->nn->nn,系统(nn) — 解决(nn) — 方案(dobj) — 提出(dep) — 进行(root) — 对(prep) — 现状(pobj) — 技术(assmod) — 系统(nn) — 飞机(nn) — 电源(nn),[系统解决方案] → [飞机电源系统测试性],11,飞机电源系统智能BIT的发展及解决方案,系统解决方案,飞机电源系统测试性
方案 → 提高 → 系统属性,nn->nn->dobj->dep->root->prep->pobj->assmod->nn->nn->nn,系统(nn) — 解决(nn) — 方案(dobj) — 提出(dep) — 进行(root) — 对(prep) — 现状(pobj) — 技术(assmod) — 系统(nn) — 飞机(nn) — 电源(nn),[系统解决方案] → [飞机电源系统维护性],11,飞机电源系统智能BIT的发展及解决方案,系统解决方案,飞机电源系统维护性
部件 → 属于 → 系统,amod->nn->pobj->prep->root->root->prep->pobj->rcmod->nsubj->nn->nn->nn->nn,热(amod) — 交换器(nn) — 部件(pobj) — 对(prep) — 运用(root) — 提出(root) — 针对(prep) — 问题(pobj) — 超(rcmod) — 次数(nsubj) — 系统(nn) — 飞机(nn) — 空调(nn) — 冷却子(nn),[热交换器] → [飞机空调冷却子系统],14,飞机空调冷却子系统故障预测,热交换器,飞机空调冷却子系统
方法 → 解出 → 指标,amod->dobj->assmod->pobj->amod,新(amod) — 方法(dobj) — 基于(assmod) — 数据(pobj) — 失效(amod),[更新过程] → [期望失效数],5,飞机空调冷却子系统故障预测,更新过程,期望失效数
Model → 用于 → 方案,amod->pobj->assmod->dobj->root->root->ccomp->conj->nn->dobj,失效(amod) — 模型(pobj) — 基于(assmod) — 方法(dobj) — 提出(root) — 用于(root) — 进行(ccomp) — 拟定(conj) — 可靠性(nn) — 方案(dobj),[失效模型] → [拟定可靠性方案],10,飞机空调冷却子系统故障预测,失效模型,拟定可靠性方案
Model → 修改 → 方案,amod->pobj->assmod->dobj->root->prep->pobj->rcmod->nsubj->nn,失效(amod) — 模型(pobj) — 基于(assmod) — 方法(dobj) — 提出(root) — 针对(prep) — 问题(pobj) — 超(rcmod) — 次数(nsubj) — 维修(nn),[失效模型] → [维修计划],10,飞机空调冷却子系统故障预测,失效模型,维修计划
结构 → 是...的基础 → 系统,nn->nsubj->root->attr->assmod->nn,飞机(nn) — 结构(nsubj) — 是(root) — 基础(attr) — 平台(assmod) — 飞机(nn),[飞机结构] → [飞机平台],6,飞机结构健康监测与管理技术研究进展和展望,飞机结构,飞机平台
结构 → 是 → 结构,nn->nsubj->root->conj->attr->nn,飞机(nn) — 结构(nsubj) — 是(root) — 是(conj) — 架构(attr) — 承力(nn),[飞机结构] → [承力架构],6,飞机结构健康监测与管理技术研究进展和展望,飞机结构,承力架构
结构 → 确保 → 目标,nn->nsubj->root->conj->attr->rcmod->dobj->conj->nsubj,飞机(nn) — 结构(nsubj) — 是(root) — 是(conj) — 架构(attr) — 确保(rcmod) — 使用(dobj) — 安全(conj) — 飞机(nsubj),[飞机结构] → [飞机安全],9,飞机结构健康监测与管理技术研究进展和展望,飞机结构,飞机安全
结构 → 确保 → 目标,nn->nsubj->root->conj->attr->rcmod->dobj->conj->dep->amod,飞机(nn) — 结构(nsubj) — 是(root) — 是(conj) — 架构(attr) — 确保(rcmod) — 使用(dobj) — 安全(conj) — 寿命(dep) — 长(amod),[飞机结构] → [长寿命使用],10,飞机结构健康监测与管理技术研究进展和展望,飞机结构,长寿命使用
技术领域 → 提出要求 → 性能,nn->assmod->pobj->prep->root->root->nsubj->nn,航空(nn) — 技术(assmod) — 发展(pobj) — 随着(prep) — 演变(root) — 是(root) — 结构(nsubj) — 飞机(nn),[航空技术] → [飞机机体结构性能],8,飞机结构健康监测与管理技术研究进展和展望,航空技术,飞机机体结构性能
环境 → 挑战 → 属性,dobj->rcmod->attr->conj->root->nsubj,使用(dobj) — 确保(rcmod) — 架构(attr) — 是(conj) — 是(root) — 结构(nsubj),[严酷的使用环境] → [结构完整性],6,飞机结构健康监测与管理技术研究进展和展望,严酷的使用环境,结构完整性
技术 → 具有 → 特性,nn->nsubj->root->root->dobj->nn->conj,飞机(nn) — 结构(nsubj) — 是(root) — 具有(root) — 优势(dobj) — 在线性(nn) — 实时性(conj),[飞机结构健康监测与管理技术] → [实时性],7,飞机结构健康监测与管理技术研究进展和展望,飞机结构健康监测与管理技术,实时性
技术 → 具有 → 特性,nn->nsubj->root->root->dobj->nn,飞机(nn) — 结构(nsubj) — 是(root) — 具有(root) — 优势(dobj) — 在线性(nn),[飞机结构健康监测与管理技术] → [在线性],6,飞机结构健康监测与管理技术研究进展和展望,飞机结构健康监测与管理技术,在线性
技术 → 包含 → 组成部分,nn->nsubj->root->root->dobj->amod->conj,飞机(nn) — 结构(nsubj) — 是(root) — 阐释(root) — 方法(dobj) — 基本(amod) — 内涵(conj),[飞机结构健康监测与管理技术] → [基本内涵],7,飞机结构健康监测与管理技术研究进展和展望,飞机结构健康监测与管理技术,基本内涵
技术 → 包含 → 组成部分,nn->nsubj->root->root->dobj->conj,飞机(nn) — 结构(nsubj) — 是(root) — 阐释(root) — 方法(dobj) — 任务(conj),[飞机结构健康监测与管理技术] → [任务],6,飞机结构健康监测与管理技术研究进展和展望,飞机结构健康监测与管理技术,任务
技术 → 包含 → 组成部分,nn->nsubj->root->root->dobj->nn,飞机(nn) — 结构(nsubj) — 是(root) — 阐释(root) — 方法(dobj) — 实施(nn),[飞机结构健康监测与管理技术] → [实施方法],6,飞机结构健康监测与管理技术研究进展和展望,飞机结构健康监测与管理技术,实施方法
测试方法 → 是雏形 → 系统/技术,nsubj->assm,测试(nsubj) — 的(assm),[按键测试] → [机内测试设备(BITE)],2,飞机维修系统的演变,按键测试,机内测试设备(BITE)
系统/技术 → 由...组成 → 组件,nsubj->root->root->nsubjpass->rcmod->prep->pobj->nn->conj,系统(nsubj) — 按下(root) — 引入(root) — 系统(nsubjpass) — 组成(rcmod) — 由(prep) — 软件(pobj) — 电子(nn) — 硬件(conj),[数字式系统] → [电子硬件和软件],9,飞机维修系统的演变,数字式系统,电子硬件和软件
系统/技术 → 应用于 → 飞机型号,nsubj->assmod->assm->nn,系统(nsubj) — 早期(assmod) — 的(assm) — 飞机(nn),[数字式系统] → [A320飞机],4,飞机维修系统的演变,数字式系统,A320飞机
系统/技术 → 应用于 → 飞机型号,nsubj->root->prep->pobj->nn->conj,系统(nsubj) — 按下(root) — 像(prep) — 飞机(pobj) — MD-80(nn) — 波音737(conj),[数字式系统] → [波音737],6,飞机维修系统的演变,数字式系统,波音737
系统/技术 → 应用于 → 飞机型号,nsubj->root->root->loc->lobj->nn->punct->conj,系统(nsubj) — 按下(root) — 引入(root) — 上(loc) — 飞机(lobj) — A320(nn) — 、(punct) — 757(conj),[数字式系统] → [波音757],8,飞机维修系统的演变,数字式系统,波音757
系统/技术 → 应用于 → 飞机型号,nsubj->root->root->loc->lobj->nn->punct->conj,系统(nsubj) — 按下(root) — 引入(root) — 上(loc) — 飞机(lobj) — A320(nn) — 、(punct) — 767(conj),[数字式系统] → [波音767],8,飞机维修系统的演变,数字式系统,波音767
系统/技术 → 应用于 → 飞机型号,nsubj->root->root->loc->lobj->nn->conj,系统(nsubj) — 按下(root) — 引入(root) — 上(loc) — 飞机(lobj) — A320(nn) — MD-90(conj),[数字式系统] → [MD-90],7,飞机维修系统的演变,数字式系统,MD-90
系统/技术 → 挑战 → 人员,nsubj->assmod->assm->nn,系统(nsubj) — 早期(assmod) — 的(assm) — 飞机(nn),[数字式系统] → [飞机维修人员],4,飞机维修系统的演变,数字式系统,飞机维修人员
人员 → 执行 → 任务,assm->nn->assmod->nsubj->root->root->prep->pccomp->conj->dobj->nn->conj,的(assm) — 飞机(nn) — 早期(assmod) — 系统(nsubj) — 按下(root) — 提出(root) — 因为(prep) — 获取(pccomp) — 进行(conj) — 隔离(dobj) — 故障(nn) — 检测(conj),[飞机维修人员] → [故障检测和隔离],12,飞机维修系统的演变,飞机维修人员,故障检测和隔离
人员 → 依赖 → 系统/技术,nn->assm->assmod->nsubj,飞机(nn) — 的(assm) — 早期(assmod) — 系统(nsubj),[飞机维修人员] → [数字式系统],4,飞机维修系统的演变,飞机维修人员,数字式系统
飞机型号 → 采用 → 系统/技术,conj->nn->pobj->prep->root->nsubj->assmod->cc->nn,波音727(conj) — MD-80(nn) — 飞机(pobj) — 像(prep) — 按下(root) — 测试(nsubj) — 系统(assmod) — 和(cc) — 模拟(nn),[波音727] → [机械和模拟系统],9,飞机维修系统的演变,波音727,机械和模拟系统
飞机型号 → 采用 → 系统/技术,conj->amod->nn->pobj->prep->root->nsubj->assmod->cc->nn,波音737(conj) — 经典型(amod) — MD-80(nn) — 飞机(pobj) — 像(prep) — 按下(root) — 测试(nsubj) — 系统(assmod) — 和(cc) — 模拟(nn),[经典型波音737] → [机械和模拟系统],10,飞机维修系统的演变,经典型波音737,机械和模拟系统
